algo,k,frac,m,seed,center_idx,energy,valence,danceability,acousticness
lightweight,8,0.01,834.0,1.0,7,0.613377034095038,0.7732865473624727,0.6749521526809619,0.5543259048597589
lightweight,8,0.01,834.0,2.0,0,0.28457094092126106,0.3590065320271164,0.5396453290946723,0.7999028164306246
lightweight,8,0.01,834.0,2.0,1,0.8518387488148271,0.6834513984759224,0.50078492722141,0.07931960775748423
lightweight,8,0.01,834.0,2.0,2,0.7355897695989636,0.7761064094403549,0.7468605766614196,0.1797326574588495
lightweight,8,0.01,834.0,2.0,3,0.5294976775106536,0.22869458137233956,0.40995203921364065,0.2696215244060605
lightweight,8,0.01,834.0,2.0,4,0.6713858059258135,0.33262773777785515,0.6920704831208191,0.131768449497777
lightweight,8,0.01,834.0,2.0,5,0.19250577264062246,0.13040295117785494,0.254892680623754,0.8737980801777316
lightweight,8,0.01,834.0,2.0,6,0.5864272212422338,0.6575409994518491,0.5847990172596709,0.6660937655682434
lightweight,8,0.01,834.0,2.0,7,0.8993296861340802,0.2556399505050171,0.4140169703770441,0.03859215220940665
lightweight,8,0.01,834.0,3.0,0,0.597279513744849,0.38428626647190656,0.7298365616722218,0.1702452609701979
lightweight,8,0.01,834.0,3.0,1,0.5479464031641141,0.7680005022630124,0.6566014676567385,0.6387951544734789
lightweight,8,0.01,834.0,3.0,2,0.8505925968303583,0.2706703914839329,0.5356276596515945,0.04972276503648049
lightweight,8,0.01,834.0,3.0,3,0.1688769373675758,0.15992623684877583,0.28508213827989576,0.87745364300656
lightweight,8,0.01,834.0,3.0,4,0.3840479780454043,0.32783171807454475,0.5432965974218357,0.7506684655695013
lightweight,8,0.01,834.0,3.0,5,0.8318195460833679,0.6703025870068379,0.544687060305503,0.09907093994765731
lightweight,8,0.01,834.0,3.0,6,0.7633262468768518,0.789362147469352,0.771498941356153,0.148724910179432
lightweight,8,0.01,834.0,3.0,7,0.8217441963486763,0.23460258960035038,0.2904777346854345,0.05673013389596304
lightweight,8,0.01,834.0,4.0,0,0.8768666342972972,0.5730879789656087,0.5361708072874503,0.055538731720502166
lightweight,8,0.01,834.0,4.0,1,0.35882927934338366,0.3332487030172492,0.5629208091915907,0.7541522258489943
lightweight,8,0.01,834.0,4.0,2,0.5574338545660917,0.7338257641086032,0.620726471775114,0.70353544402871
lightweight,8,0.01,834.0,4.0,3,0.18775999914181507,0.1508693318536346,0.30091569772895815,0.8725003225285597
lightweight,8,0.01,834.0,4.0,4,0.6344719071483972,0.22448570650866187,0.570655707840752,0.15603420015854108
lightweight,8,0.01,834.0,4.0,5,0.5877223809699013,0.5322993014205626,0.7408025034666831,0.1958251814600508
lightweight,8,0.01,834.0,4.0,6,0.8476532217277752,0.218998919326804,0.327217183646173,0.05977857725999269
lightweight,8,0.01,834.0,4.0,7,0.8061161128409486,0.8299286882960202,0.7149976182603246,0.14058223732121564
random,8,0.01,834.0,0.0,0,0.5475774647887324,0.28182253521126754,0.43066197183098587,0.2968199704225352
random,8,0.01,834.0,0.0,1,0.8602479338842974,0.6559421487603305,0.5555371900826447,0.05913937743801667
random,8,0.01,834.0,0.0,2,0.1874499999999999,0.16863636363636364,0.2985818181818181,0.9021558441558444
random,8,0.01,834.0,0.0,3,0.905704,0.24254184,0.39484160000000007,0.02570230976000004
random,8,0.01,834.0,0.0,4,0.6928983050847457,0.2942881355932204,0.700050847457627,0.10729103474576274
random,8,0.01,834.0,0.0,5,0.7119671052631579,0.8001776315789475,0.7546184210526317,0.19237795986842102
random,8,0.01,834.0,0.0,6,0.2643223456790123,0.37017037037037037,0.6129012345679012,0.8320987654320988
random,8,0.01,834.0,0.0,7,0.6025280898876405,0.6949775280898876,0.595438202247191,0.6735393258426966
random,8,0.01,834.0,1.0,0,0.2931844444444444,0.40142333333333335,0.5802,0.8406888888888888
random,8,0.01,834.0,1.0,1,0.543775,0.29773400000000005,0.44894,0.49304055
random,8,0.01,834.0,1.0,2,0.8191603053435115,0.3129274809160305,0.556412213740458,0.04922766335877865
random,8,0.01,834.0,1.0,3,0.8126035502958581,0.7296449704142012,0.6742721893491125,0.1082239680473372
random,8,0.01,834.0,1.0,4,0.21033624999999995,0.14201562499999992,0.2539546874999999,0.8840937500000001
random,8,0.01,834.0,1.0,5,0.8673690476190477,0.26639761904761905,0.3062357142857143,0.018106009404761925
random,8,0.01,834.0,1.0,6,0.6008387096774194,0.7731290322580646,0.6629032258064517,0.5974225806451614
random,8,0.01,834.0,1.0,7,0.5822077669902913,0.35822912621359226,0.7614563106796117,0.15262719611650485
random,8,0.01,834.0,2.0,0,0.5201494252873563,0.33085862068965516,0.4659885057471264,0.24951153793103448
random,8,0.01,834.0,2.0,1,0.5073723404255319,0.7028191489361701,0.6664787234042553,0.7018404255319148
random,8,0.01,834.0,2.0,2,0.14873201075268822,0.2012869892473118,0.30758279569892477,0.8955806451612902
random,8,0.01,834.0,2.0,3,0.7437371794871794,0.7703012820512821,0.7024871794871795,0.15148587692307688
random,8,0.01,834.0,2.0,4,0.8923837209302325,0.21541523255813955,0.3318313953488372,0.03166523930232551
random,8,0.01,834.0,2.0,5,0.3594935483870968,0.3423118279569893,0.5859247311827958,0.7752473118279569
random,8,0.01,834.0,2.0,6,0.7549811320754717,0.3110867924528302,0.6962924528301886,0.06883844245283022
random,8,0.01,834.0,2.0,7,0.8676470588235294,0.5811764705882353,0.5147226890756302,0.08255596344537819
random,8,0.01,834.0,3.0,0,0.5190684931506849,0.22913698630136975,0.4531095890410959,0.34804513698630135
random,8,0.01,834.0,3.0,1,0.722703125,0.3212890625,0.704515625,0.10550465234374995
random,8,0.01,834.0,3.0,2,0.16459184210526306,0.13235552631578945,0.26590789473684207,0.8738552631578949
random,8,0.01,834.0,3.0,3,0.8635576923076922,0.6368653846153846,0.5208846153846154,0.07455617692307692
random,8,0.01,834.0,3.0,4,0.7842651515151515,0.8051439393939392,0.7247803030303029,0.13653125000000005
random,8,0.01,834.0,3.0,5,0.2867845360824743,0.4276701030927835,0.5665670103092784,0.8192577319587628
random,8,0.01,834.0,3.0,6,0.6056050420168068,0.6967899159663865,0.633546218487395,0.5556739495798318
random,8,0.01,834.0,3.0,7,0.8899714285714284,0.27077428571428575,0.3713142857142857,0.021806961142857184
random,8,0.01,834.0,4.0,0,0.8624583333333333,0.2182229166666667,0.35669166666666674,0.042770591458333396
random,8,0.01,834.0,4.0,1,0.521618556701031,0.45555154639175255,0.49226804123711343,0.6401958762886598
random,8,0.01,834.0,4.0,2,0.274517910447761,0.3893328358208955,0.6550597014925373,0.8084925373134331
random,8,0.01,834.0,4.0,3,0.6829368421052632,0.8018315789473685,0.6667473684210526,0.5432210526315789
random,8,0.01,834.0,4.0,4,0.8602426470588236,0.5906764705882352,0.510625,0.07145249191176473
random,8,0.01,834.0,4.0,5,0.6695298507462687,0.24819776119402984,0.6370970149253732,0.09000277089552239
random,8,0.01,834.0,4.0,6,0.16440710256410235,0.14930256410256404,0.2703897435897435,0.8609665384615386
random,8,0.01,834.0,4.0,7,0.7499160305343512,0.7156412213740457,0.7607328244274809,0.11716058473282445
lightweight,8,0.05,4169.0,0.0,0,0.5611993257487105,0.7332701668856566,0.6578737519443095,0.6370637558129046
lightweight,8,0.05,4169.0,0.0,1,0.5449690387201716,0.2726162242006396,0.44467411477205715,0.2760169627123319
lightweight,8,0.05,4169.0,0.0,2,0.17588422705931483,0.1554072931708348,0.2805631227216341,0.8801085332351108
lightweight,8,0.05,4169.0,0.0,3,0.6681041798794992,0.3189724944701564,0.7078346778688526,0.11350375747950486
lightweight,8,0.05,4169.0,0.0,4,0.8503302888172817,0.6195291867954703,0.5315029572158411,0.08306363921177465
lightweight,8,0.05,4169.0,0.0,5,0.8995310062130002,0.2218080061774293,0.3937389462092332,0.03185252074222761
lightweight,8,0.05,4169.0,0.0,6,0.33444711517961756,0.35826289178134235,0.5630062928018055,0.7889982699845548
lightweight,8,0.05,4169.0,0.0,7,0.7529785287668547,0.7843336396916268,0.7471502801065906,0.1397419836557676
lightweight,8,0.05,4169.0,1.0,0,0.48617992273239796,0.29897966527532993,0.481798400135787,0.5162889779314763
lightweight,8,0.05,4169.0,1.0,1,0.657408043458702,0.32896848405424367,0.7069929456283719,0.1210905790913192
lightweight,8,0.05,4169.0,1.0,2,0.8477949025773674,0.5973667537478166,0.4982699730064228,0.07887034082149363
lightweight,8,0.05,4169.0,1.0,3,0.8760015695478447,0.21376077933548693,0.38159915270308564,0.03039606436378456
lightweight,8,0.05,4169.0,1.0,4,0.759368783405697,0.7776946914863696,0.7421612138264373,0.12895383431316604
lightweight,8,0.05,4169.0,1.0,5,0.2776766602113537,0.4258594574020497,0.6041540183447198,0.8298816243005585
lightweight,8,0.05,4169.0,1.0,6,0.19014252513915286,0.15437296372264137,0.2798246702041016,0.8619624579190692
lightweight,8,0.05,4169.0,1.0,7,0.6123814802675223,0.7573913937471776,0.64227195664032,0.6147524634179693
lightweight,8,0.05,4169.0,2.0,0,0.7072434912399935,0.7693896815998623,0.7699980015692509,0.1614014320037349
lightweight,8,0.05,4169.0,2.0,1,0.32743253482525086,0.36062234033944796,0.598205001951989,0.7771354072765744
lightweight,8,0.05,4169.0,2.0,2,0.18992528316586288,0.16808822436333765,0.28557703105549476,0.8735067526774654
lightweight,8,0.05,4169.0,2.0,3,0.894168436986222,0.25753263596438714,0.3857237195163916,0.03375945524411805
lightweight,8,0.05,4169.0,2.0,4,0.5798712592010554,0.6975154416830793,0.6096197991307749,0.6530987372626029
lightweight,8,0.05,4169.0,2.0,5,0.862803579450184,0.6687556425800605,0.5422812991582872,0.08282153708535
lightweight,8,0.05,4169.0,2.0,6,0.6945970603396263,0.3206397803461144,0.681045920075513,0.10949839025901073
lightweight,8,0.05,4169.0,2.0,7,0.5083406340805635,0.2566915774303177,0.42675934856936815,0.29980455068421213
lightweight,8,0.05,4169.0,3.0,0,0.5489001694994953,0.23749537625696088,0.43961743810340215,0.26577465716505894
lightweight,8,0.05,4169.0,3.0,1,0.6819463736250222,0.3306547181695789,0.7049929388176133,0.10364538631208797
lightweight,8,0.05,4169.0,3.0,2,0.8465755663969329,0.6423458373569262,0.5302840910999782,0.08449701221724334
lightweight,8,0.05,4169.0,3.0,3,0.17253946931366498,0.15315116961567954,0.26927554183656155,0.8768719823697773
lightweight,8,0.05,4169.0,3.0,4,0.5742181862198025,0.7094899034374217,0.6348260022533035,0.6470870911391926
lightweight,8,0.05,4169.0,3.0,5,0.3142896603580713,0.33678437775576453,0.5734973226131294,0.7855859117780446
lightweight,8,0.05,4169.0,3.0,6,0.9047559112578256,0.23585743061947637,0.38905902710630014,0.025951058846415076
lightweight,8,0.05,4169.0,3.0,7,0.7344492887231606,0.7894920441967495,0.757262609850532,0.15542177888869263
lightweight,8,0.05,4169.0,4.0,0,0.8271885619114165,0.24218924997225613,0.5683192442730512,0.05683395855692153
lightweight,8,0.05,4169.0,4.0,1,0.18647680848600556,0.15465023201838507,0.29707679418765776,0.8694999462487283
lightweight,8,0.05,4169.0,4.0,2,0.6096458864293083,0.7316063063636311,0.6263009657252819,0.6553160602319192
lightweight,8,0.05,4169.0,4.0,3,0.7983758203481881,0.19891630343434985,0.3053581031993997,0.08174780226091763
lightweight,8,0.05,4169.0,4.0,4,0.5515839410174301,0.3822053789846067,0.7143542450692705,0.19847858327337384
lightweight,8,0.05,4169.0,4.0,5,0.8452389692224501,0.6076412517417435,0.491825820134038,0.064951727850445
lightweight,8,0.05,4169.0,4.0,6,0.35208191852039905,0.3550621510022603,0.5562880107267768,0.7568620786227149
lightweight,8,0.05,4169.0,4.0,7,0.7794242571923413,0.7850859664334549,0.7353936842066269,0.1355145119270148
random,8,0.05,4169.0,0.0,0,0.9005303571428573,0.24620085714285703,0.3827349999999999,0.02586026676785702
random,8,0.05,4169.0,0.0,1,0.3095296761133601,0.355961943319838,0.5671295546558704,0.79203036437247
random,8,0.05,4169.0,0.0,2,0.8526791044776121,0.6311388059701495,0.5413014925373134,0.07297555691044755
random,8,0.05,4169.0,0.0,3,0.5979097107438016,0.7154297520661159,0.6232231404958678,0.6583842975206613
random,8,0.05,4169.0,0.0,4,0.19006780601719175,0.16953246418338097,0.2813014326647563,0.8829541612034386
random,8,0.05,4169.0,0.0,5,0.5480978436657682,0.25235714285714284,0.44701617250673853,0.263595548032345
random,8,0.05,4169.0,0.0,6,0.6727453625632378,0.324510455311973,0.6995649241146712,0.13034681607082615
random,8,0.05,4169.0,0.0,7,0.7356805555555556,0.7888086419753089,0.7524521604938272,0.16322876635802455
random,8,0.05,4169.0,1.0,0,0.7685837037037038,0.785614814814815,0.7322562962962964,0.1436725959999998
random,8,0.05,4169.0,1.0,1,0.8624635416666668,0.20193203124999975,0.37803906249999986,0.02880442060763866
random,8,0.05,4169.0,1.0,2,0.526344547563805,0.2920192575406032,0.46983990719257535,0.4322151881670534
random,8,0.05,4169.0,1.0,3,0.5733545081967213,0.7283258196721314,0.6515573770491804,0.6304795081967215
random,8,0.05,4169.0,1.0,4,0.867392795883362,0.5766998284734135,0.5047495711835334,0.07267752401372196
random,8,0.05,4169.0,1.0,5,0.1907590798076923,0.14310756410256403,0.26918205128205125,0.8846564349038462
random,8,0.05,4169.0,1.0,6,0.6605020588235294,0.3343792647058822,0.7102264705882355,0.10983511145588215
random,8,0.05,4169.0,1.0,7,0.2884849292452828,0.3867216981132075,0.5561981132075472,0.8428844339622645
random,8,0.05,4169.0,2.0,0,0.7364854651162791,0.7598328488372096,0.74209011627907,0.1204408332848835
random,8,0.05,4169.0,2.0,1,0.541436828275862,0.28357903448275856,0.45432413793103443,0.34953273678160923
random,8,0.05,4169.0,2.0,2,0.18733141095890388,0.18608174657534238,0.322588812785388,0.8851210045662103
random,8,0.05,4169.0,2.0,3,0.33656032110091727,0.44081009174311925,0.6188784403669725,0.7863623853211013
random,8,0.05,4169.0,2.0,4,0.8599008130081303,0.6165918699186994,0.5214764227642277,0.07203357352845513
random,8,0.05,4169.0,2.0,5,0.9015695488721807,0.22255351503759374,0.36882894736842087,0.02742740834586438
random,8,0.05,4169.0,2.0,6,0.6260656779661017,0.7413199152542376,0.636260593220339,0.5963453389830511
random,8,0.05,4169.0,2.0,7,0.6997685352622062,0.29856781193490034,0.6939132007233274,0.09408288967450248
random,8,0.05,4169.0,3.0,0,0.8943241252302028,0.23308219152854492,0.39060110497237555,0.025241619410681204
random,8,0.05,4169.0,3.0,1,0.30870338266384756,0.40249598308668066,0.5878202959830867,0.7886744186046515
random,8,0.05,4169.0,3.0,2,0.7590259740259742,0.7823564213564216,0.7402049062049063,0.13142129812409797
random,8,0.05,4169.0,3.0,3,0.848328596802842,0.6293818827708705,0.5144156305506217,0.07693457039076357
random,8,0.05,4169.0,3.0,4,0.5949651376146788,0.7304440366972479,0.6381045871559634,0.6135981651376148
random,8,0.05,4169.0,3.0,5,0.5357862337662338,0.2544542597402597,0.45545584415584417,0.3656313020779221
random,8,0.05,4169.0,3.0,6,0.18405573278688508,0.1502944808743168,0.29887595628415287,0.8819426229508198
random,8,0.05,4169.0,3.0,7,0.6841663893510815,0.3384569051580698,0.7069051580698836,0.10552353878535756
random,8,0.05,4169.0,4.0,0,0.343174015296367,0.3806305927342256,0.5845602294455067,0.7773862332695985
random,8,0.05,4169.0,4.0,1,0.6940129449838188,0.3318606796116504,0.6974466019417477,0.1145178644336568
random,8,0.05,4169.0,4.0,2,0.18692439449035797,0.1608257024793387,0.29573498622589517,0.8817355446005513
random,8,0.05,4169.0,4.0,3,0.7551746031746033,0.7789884559884561,0.7422279942279943,0.14549683131313118
random,8,0.05,4169.0,4.0,4,0.8590359589041098,0.6125119863013699,0.5014006849315068,0.07023013505136971
random,8,0.05,4169.0,4.0,5,0.6087715355805243,0.7270617977528091,0.6368314606741574,0.6147902621722849
random,8,0.05,4169.0,4.0,6,0.516223229360465,0.24717645348837206,0.43936686046511625,0.2387794612209302
random,8,0.05,4169.0,4.0,7,0.9061686274509805,0.22517250980392148,0.3837043137254901,0.04148378949019599
lightweight,8,0.1,8337.0,0.0,0,0.9037032099559055,0.227909494626521,0.3883716534369732,0.03253461172673622
lightweight,8,0.1,8337.0,0.0,1,0.5337570626385298,0.25106375254372537,0.4299127753477185,0.2627891441343466
lightweight,8,0.1,8337.0,0.0,2,0.6679024592691902,0.31911884811293134,0.7003570874406255,0.11665827508831231
lightweight,8,0.1,8337.0,0.0,3,0.17968721609077365,0.15271565880058185,0.28745157498671914,0.8847690485776889
lightweight,8,0.1,8337.0,0.0,4,0.34226514968512234,0.3591688532245385,0.5569490837912858,0.7896074312287948
lightweight,8,0.1,8337.0,0.0,5,0.5646295395591315,0.7203749468389209,0.652651640153359,0.6282718298460443
lightweight,8,0.1,8337.0,0.0,6,0.8563732455444106,0.6289451162827696,0.5260182156693265,0.08242354781073638
lightweight,8,0.1,8337.0,0.0,7,0.746217187428793,0.7774794200823367,0.7471989872515343,0.14034679527571875
lightweight,8,0.1,8337.0,1.0,0,0.608116900513918,0.7456082735830161,0.6337308608298865,0.6221818379347763
lightweight,8,0.1,8337.0,1.0,1,0.8544486889102737,0.5993532158943773,0.512032851581612,0.0773041939869124
lightweight,8,0.1,8337.0,1.0,2,0.328413538106571,0.388321389836638,0.5863559291124526,0.7904269275512468
lightweight,8,0.1,8337.0,1.0,3,0.1910826897811217,0.15843444989839406,0.2915792222053942,0.8762579456882951
lightweight,8,0.1,8337.0,1.0,4,0.6656840867089902,0.32645669882442274,0.7055198864710073,0.11961337789631143
lightweight,8,0.1,8337.0,1.0,5,0.8952092364798472,0.21486064624652534,0.38116048989572904,0.030047290204191668
lightweight,8,0.1,8337.0,1.0,6,0.7619372537573271,0.7822781106339267,0.7372245080721327,0.1321825376051996
lightweight,8,0.1,8337.0,1.0,7,0.5118007432314937,0.28560793744228025,0.44251061438126943,0.3436784465533161
lightweight,8,0.1,8337.0,2.0,0,0.7294407755465306,0.7656313894482965,0.7590478260489212,0.14251378177112847
lightweight,8,0.1,8337.0,2.0,1,0.894490461612402,0.2527907629652324,0.38663279570954906,0.029238642549469673
lightweight,8,0.1,8337.0,2.0,2,0.5992428066511624,0.7258470472089908,0.6319274260291124,0.6228565507162209
lightweight,8,0.1,8337.0,2.0,3,0.19114738310205287,0.1664054161741892,0.2977779537634053,0.8746900697364328
lightweight,8,0.1,8337.0,2.0,4,0.8557057607674129,0.6596692916014731,0.5282107290303139,0.07870298328897335
lightweight,8,0.1,8337.0,2.0,5,0.511473846330172,0.2615446820002648,0.4295163323499832,0.3257924257674023
lightweight,8,0.1,8337.0,2.0,6,0.3279297122739033,0.3982870823079736,0.5952019057354004,0.7883751068443554
lightweight,8,0.1,8337.0,2.0,7,0.6837792170404231,0.3324544777337577,0.684606793156586,0.10734755641310331
lightweight,8,0.1,8337.0,3.0,0,0.5806251590091759,0.7130886561135737,0.6347348074300333,0.6411981157210738
lightweight,8,0.1,8337.0,3.0,1,0.8528673048848482,0.6265224549195411,0.5245706897263502,0.07373563291759128
lightweight,8,0.1,8337.0,3.0,2,0.31946398102234824,0.34830957946242386,0.5778122419714669,0.7813275298932434
lightweight,8,0.1,8337.0,3.0,3,0.6806691727098189,0.32494221906449505,0.7054056594753371,0.10992952068490838
lightweight,8,0.1,8337.0,3.0,4,0.9072334341015134,0.22568714630191503,0.3793045677631196,0.026623752795884026
lightweight,8,0.1,8337.0,3.0,5,0.7375227413534374,0.7825023300541497,0.7515573946867324,0.147797592097135
lightweight,8,0.1,8337.0,3.0,6,0.17013027860562774,0.1584200413497034,0.2808856926047717,0.8835113704805944
lightweight,8,0.1,8337.0,3.0,7,0.5410142304233634,0.25219575084345136,0.44430928925852614,0.27547021747893063
lightweight,8,0.1,8337.0,4.0,0,0.33384180079225123,0.3879227874801302,0.5797178688073967,0.7936119315238699
lightweight,8,0.1,8337.0,4.0,1,0.7435111774014928,0.7859998873661399,0.7426280466452551,0.13952153886635377
lightweight,8,0.1,8337.0,4.0,2,0.8944298861337703,0.206323114196989,0.3909309801568132,0.02965102355586713
lightweight,8,0.1,8337.0,4.0,3,0.5181182249915068,0.25091280806512894,0.44274054846729605,0.2745492839351859
lightweight,8,0.1,8337.0,4.0,4,0.1872995780632849,0.16148317716488664,0.2945248612228718,0.8754051508876961
lightweight,8,0.1,8337.0,4.0,5,0.8620337647837696,0.588315302445043,0.5198991817194987,0.06470273527338483
lightweight,8,0.1,8337.0,4.0,6,0.6500128827101701,0.34121464000530605,0.711540252064182,0.13732915946095872
lightweight,8,0.1,8337.0,4.0,7,0.6225264516353123,0.7261630119743443,0.6265174256823017,0.6393364240361873
random,8,0.1,8337.0,0.0,0,0.900857279693487,0.24184240421455908,0.3730141762452104,0.031040959482758146
random,8,0.1,8337.0,0.0,1,0.7254154877140732,0.7853685778108717,0.7557014147431127,0.16884624020848824
random,8,0.1,8337.0,0.0,2,0.18845776815114662,0.17105334682860968,0.2939075573549256,0.8852251115924432
random,8,0.1,8337.0,0.0,3,0.6902697751873439,0.3120185678601164,0.6887976686094923,0.11659445800166499
random,8,0.1,8337.0,0.0,4,0.8496119515885026,0.6342503782148263,0.5421679273827534,0.0763274973827529
random,8,0.1,8337.0,0.0,5,0.5898989690721649,0.7154690721649488,0.6199762886597939,0.6587020618556705
random,8,0.1,8337.0,0.0,6,0.5283990876510066,0.252279731543624,0.4360153020134227,0.2756582158255033
random,8,0.1,8337.0,0.0,7,0.32187625128733227,0.35439783728115337,0.5802863027806385,0.7810339855818749
random,8,0.1,8337.0,1.0,0,0.8862249103942657,0.23310775089605704,0.3784955197132614,0.02951035473118241
random,8,0.1,8337.0,1.0,1,0.6756868890612878,0.3104849495733124,0.6924251357641584,0.10836128168347525
random,8,0.1,8337.0,1.0,2,0.1884341060702872,0.15448110223642142,0.28033242811501574,0.8798812937699685
random,8,0.1,8337.0,1.0,3,0.5935304937076475,0.727234269119071,0.6485421103581802,0.6265256534365929
random,8,0.1,8337.0,1.0,4,0.3035601560758079,0.3860681159420289,0.5706343366778149,0.8305484949832782
random,8,0.1,8337.0,1.0,5,0.734991911764706,0.7676345588235298,0.7536147058823532,0.1359115925367644
random,8,0.1,8337.0,1.0,6,0.5182954256670901,0.29005693773824637,0.44778729351969493,0.3783183392630242
random,8,0.1,8337.0,1.0,7,0.8608201790073233,0.6320081366965015,0.524660699755899,0.07910935905614283
random,8,0.1,8337.0,2.0,0,0.7078596491228071,0.3167709649122805,0.7016315789473686,0.0966027579736839
random,8,0.1,8337.0,2.0,1,0.8892389463781754,0.22725091251175877,0.3613724365004701,0.03681925889934112
random,8,0.1,8337.0,2.0,2,0.7455890410958905,0.7710570776255712,0.7420426179604265,0.1312659666666664
random,8,0.1,8337.0,2.0,3,0.18447917224489752,0.15838318231292492,0.29185210884353724,0.8724471595374155
random,8,0.1,8337.0,2.0,4,0.6039464459591042,0.7260321324245378,0.6387351509250245,0.6063933787731259
random,8,0.1,8337.0,2.0,5,0.316150052410901,0.3867941299790355,0.5817893081761006,0.8084979035639419
random,8,0.1,8337.0,2.0,6,0.8609427419354843,0.6131403225806454,0.5220064516129032,0.07021099382258017
random,8,0.1,8337.0,2.0,7,0.5241342827546295,0.274654398148148,0.47522372685185177,0.3145800028935185
random,8,0.1,8337.0,3.0,0,0.6765313243457574,0.32646851704996016,0.699043616177637,0.11478330708961107
random,8,0.1,8337.0,3.0,1,0.30643421874999976,0.3889269791666666,0.5878489583333334,0.793032291666667
random,8,0.1,8337.0,3.0,2,0.6033937969924812,0.7217302631578952,0.6324210526315791,0.6228139097744365
random,8,0.1,8337.0,3.0,3,0.8942303523035235,0.23431711833784966,0.38589557362240257,0.02816159483288122
random,8,0.1,8337.0,3.0,4,0.5367007863695936,0.2641304062909565,0.445615989515072,0.3480982061598952
random,8,0.1,8337.0,3.0,5,0.17781489957081514,0.1506765550786836,0.28760515021459215,0.8722246065808301
random,8,0.1,8337.0,3.0,6,0.8520231958762889,0.6327500000000003,0.52396735395189,0.07865672645188965
random,8,0.1,8337.0,3.0,7,0.7422426080363913,0.7826664139499625,0.7459909021986356,0.13866122282031815
random,8,0.1,8337.0,4.0,0,0.5261570545333333,0.2600538666666666,0.4553282666666666,0.2845129557333333
random,8,0.1,8337.0,4.0,1,0.19249713307086574,0.16294480446194198,0.29998858267716516,0.8724540747375331
random,8,0.1,8337.0,4.0,2,0.7578962264150946,0.7864600870827292,0.7394281567489118,0.148646453338171
random,8,0.1,8337.0,4.0,3,0.6098738354806739,0.7262725470763135,0.6323716551040635,0.6217314172447972
random,8,0.1,8337.0,4.0,4,0.6859307253463733,0.33572738386308054,0.7007440912795437,0.10856495512632408
random,8,0.1,8337.0,4.0,5,0.8987329434697859,0.22113293372319653,0.3769437621832356,0.03548896312865457
random,8,0.1,8337.0,4.0,6,0.8591886792452834,0.605659557013946,0.5103822805578342,0.06989580730926948
random,8,0.1,8337.0,4.0,7,0.3397339648033122,0.3929048654244306,0.5963478260869566,0.7739275362318846
lightweight,8,0.25,20843.0,0.0,0,0.5389688802610414,0.25439439584502466,0.43343070853161425,0.2687321039347803
lightweight,8,0.25,20843.0,0.0,1,0.744399830885702,0.7819272496845082,0.743793112989529,0.14188613155486512
lightweight,8,0.25,20843.0,0.0,2,0.3326566813766078,0.3767168136787135,0.5723573244415686,0.7892435256311205
lightweight,8,0.25,20843.0,0.0,3,0.9010924551106709,0.22230851594224904,0.38270569017899164,0.03238706993764934
lightweight,8,0.25,20843.0,0.0,4,0.5895152441005165,0.7245176279025289,0.6398221024383304,0.6211069311726782
lightweight,8,0.25,20843.0,0.0,5,0.6745530220392653,0.3234742154454119,0.7021132460541715,0.11917031075581369
lightweight,8,0.25,20843.0,0.0,6,0.18436246421182811,0.1569220584727336,0.289662529723371,0.880770881764231
lightweight,8,0.25,20843.0,0.0,7,0.8609527051886803,0.6213247768022084,0.5225639348530917,0.07809405099656558
lightweight,8,0.25,20843.0,1.0,0,0.5114905117316287,0.278363253589124,0.4510519159335769,0.3340006987326714
lightweight,8,0.25,20843.0,1.0,1,0.19035335246329588,0.16345532320893896,0.2938271313703748,0.8785150470108394
lightweight,8,0.25,20843.0,1.0,2,0.8567143692800616,0.6161205948656461,0.5214109006735972,0.08064419324462949
lightweight,8,0.25,20843.0,1.0,3,0.6776915819625033,0.3303231882220946,0.7056153602655866,0.11721218199473651
lightweight,8,0.25,20843.0,1.0,4,0.7498282267295011,0.786120329062445,0.745152420969831,0.13815851866450002
lightweight,8,0.25,20843.0,1.0,5,0.5979433566856442,0.747779246914526,0.6413349288660434,0.6281503314222059
lightweight,8,0.25,20843.0,1.0,6,0.8930140270455962,0.22576999683045512,0.38540388035111334,0.030269185163612933
lightweight,8,0.25,20843.0,1.0,7,0.321984261917527,0.38284193143902534,0.5877244547775153,0.7945980989548016
lightweight,8,0.25,20843.0,2.0,0,0.523227486959861,0.2675913351002499,0.4325290617055355,0.30540346198631846
lightweight,8,0.25,20843.0,2.0,1,0.7364518474372583,0.7734704038510581,0.7504124532129044,0.14747246971421127
lightweight,8,0.25,20843.0,2.0,2,0.6824932333122529,0.3262805318227966,0.692604174905932,0.10989465047793934
lightweight,8,0.25,20843.0,2.0,3,0.8988242322417792,0.24208665153445993,0.3893534378252377,0.027897192242386126
lightweight,8,0.25,20843.0,2.0,4,0.18466843597357735,0.15759168961963976,0.2891403258311181,0.8768689401784824
lightweight,8,0.25,20843.0,2.0,5,0.8551757496757816,0.6538907928754465,0.5228608769275077,0.08302088122730639
lightweight,8,0.25,20843.0,2.0,6,0.5793674355512257,0.7255319892941307,0.6392973293614364,0.6388452832053844
lightweight,8,0.25,20843.0,2.0,7,0.32866258684461713,0.3770460686589224,0.5788445909466449,0.7917064159919409
lightweight,8,0.25,20843.0,3.0,0,0.9006339658412221,0.23710777522860818,0.38366588350483183,0.033347841913184406
