algo,k,frac,m,seed,center_idx,R,G,B
random,2,0.05,10375.0,4.0,0,173.2883672559799,129.14975486554758,99.302926756797
random,2,0.05,10375.0,4.0,1,121.2571350164654,67.50192096597144,56.63419319429197
lightweight,2,0.1,20750.0,0.0,0,173.3968926239771,127.75741054499919,97.93779935612339
lightweight,2,0.1,20750.0,0.0,1,116.66838953042964,65.3192132910984,55.97581471690551
lightweight,2,0.1,20750.0,1.0,0,117.11823673958938,65.53950118587179,55.90865443189637
lightweight,2,0.1,20750.0,1.0,1,173.37481528526848,128.29208373130612,98.41193514760529
lightweight,2,0.1,20750.0,2.0,0,117.36088414334779,65.57298365981839,55.99792985508092
lightweight,2,0.1,20750.0,2.0,1,173.4492931818029,128.06449354977275,98.16121182159333
lightweight,2,0.1,20750.0,3.0,0,173.49850061574776,128.63344802480898,98.63731439531429
lightweight,2,0.1,20750.0,3.0,1,119.2695377729362,66.79492339584978,56.583003029574044
lightweight,2,0.1,20750.0,4.0,0,173.54868779836937,128.8059406252566,98.89274101899852
lightweight,2,0.1,20750.0,4.0,1,119.12217275878885,66.99745353652037,56.652470438973964
random,2,0.1,20750.0,0.0,0,119.82862653258002,66.68811131009754,56.403085824493544
random,2,0.1,20750.0,0.0,1,173.16981691498026,128.45593358535308,98.60951745608175
random,2,0.1,20750.0,1.0,0,173.43173458878908,128.5567161983227,98.73988524348971
random,2,0.1,20750.0,1.0,1,118.23169368362187,66.86123532699804,56.83202906651742
random,2,0.1,20750.0,2.0,0,120.44760866603056,67.43180269791497,57.02193759367743
