algo,k,frac,m,seed,center_idx,longitude,latitude
lightweight,4,0.05,49966.0,4.0,2,-73.97565890653682,40.763610013470505
lightweight,4,0.05,49966.0,4.0,3,-73.95552517666484,40.6918130236893
random,4,0.05,49966.0,0.0,0,-73.95462872001211,40.692347575404575
random,4,0.05,49966.0,0.0,1,-73.99524062074698,40.72356386611322
random,4,0.05,49966.0,0.0,2,-73.92582068293402,40.79615493512096
random,4,0.05,49966.0,0.0,3,-73.97663249639905,40.762981365763046
random,4,0.05,49966.0,1.0,0,-73.99449743878992,40.728497767897316
random,4,0.05,49966.0,1.0,1,-73.9201769369832,40.798359806828
random,4,0.05,49966.0,1.0,2,-73.95630584032335,40.69175035033467
random,4,0.05,49966.0,1.0,3,-73.97054894396314,40.76910115265992
random,4,0.05,49966.0,2.0,0,-73.96994580913359,40.7697863796721
random,4,0.05,49966.0,2.0,1,-73.99431440699874,40.72928076514623
random,4,0.05,49966.0,2.0,2,-73.95627496082638,40.69163141494567
random,4,0.05,49966.0,2.0,3,-73.91944628825898,40.79730424523186
random,4,0.05,49966.0,3.0,0,-73.99449677228444,40.728731077076105
random,4,0.05,49966.0,3.0,1,-73.91985205619164,40.79724869132008
random,4,0.05,49966.0,3.0,2,-73.97060401713267,40.768896880075246
random,4,0.05,49966.0,3.0,3,-73.95619548055615,40.69191934994016
random,4,0.05,49966.0,4.0,0,-73.95610829298724,40.69123632376052
random,4,0.05,49966.0,4.0,1,-73.99449428263235,40.728654084833465
random,4,0.05,49966.0,4.0,2,-73.91959668931234,40.79687982824903
random,4,0.05,49966.0,4.0,3,-73.97047886597863,40.76913111142579
lightweight,4,0.1,99932.0,0.0,0,-73.99445232096294,40.72854511214934
lightweight,4,0.1,99932.0,0.0,1,-73.95612557192727,40.69192303476947
lightweight,4,0.1,99932.0,0.0,2,-73.919760880796,40.7973323180953
lightweight,4,0.1,99932.0,0.0,3,-73.9705685729034,40.768959111132204
lightweight,4,0.1,99932.0,1.0,0,-73.99456914736407,40.728420667453875
lightweight,4,0.1,99932.0,1.0,1,-73.9561403416411,40.69165199661801
lightweight,4,0.1,99932.0,1.0,2,-73.92004956377527,40.79744823805887
lightweight,4,0.1,99932.0,1.0,3,-73.97048797242776,40.76918741128447
lightweight,4,0.1,99932.0,2.0,0,-73.96988263866122,40.770243563617235
lightweight,4,0.1,99932.0,2.0,1,-73.9942959427285,40.72950620218533
lightweight,4,0.1,99932.0,2.0,2,-73.95671386724483,40.69199266712589
lightweight,4,0.1,99932.0,2.0,3,-73.9190914721558,40.79710958380644
lightweight,4,0.1,99932.0,3.0,0,-73.99447237343351,40.728806684249484
lightweight,4,0.1,99932.0,3.0,1,-73.92006468466447,40.79756441389736
lightweight,4,0.1,99932.0,3.0,2,-73.95691131272704,40.69125030615334
lightweight,4,0.1,99932.0,3.0,3,-73.97033099816095,40.76912888765082
lightweight,4,0.1,99932.0,4.0,0,-73.97063170745352,40.76882989858712
lightweight,4,0.1,99932.0,4.0,1,-73.99456881957393,40.72876087797749
lightweight,4,0.1,99932.0,4.0,2,-73.92006094744414,40.79725534320809
lightweight,4,0.1,99932.0,4.0,3,-73.95666709922257,40.6912796631414
random,4,0.1,99932.0,0.0,0,-73.97343685176196,40.76600735318848
random,4,0.1,99932.0,0.0,1,-73.99485907011444,40.72641646805967
random,4,0.1,99932.0,0.0,2,-73.95529262868064,40.69200528862183
random,4,0.1,99932.0,0.0,3,-73.92318438767104,40.797260254543566
random,4,0.1,99932.0,1.0,0,-73.99448638383289,40.728727904190805
random,4,0.1,99932.0,1.0,1,-73.97024759811936,40.76933240887796
random,4,0.1,99932.0,1.0,2,-73.9564716595864,40.69178545310513
random,4,0.1,99932.0,1.0,3,-73.91960044356694,40.79805480054124
random,4,0.1,99932.0,2.0,0,-73.99435120793908,40.72931231946549
random,4,0.1,99932.0,2.0,1,-73.91889782962096,40.79716904393869
random,4,0.1,99932.0,2.0,2,-73.95648919676348,40.69148338792322
random,4,0.1,99932.0,2.0,3,-73.96994746013739,40.76976102958516
random,4,0.1,99932.0,3.0,0,-73.99447145958769,40.72904020027241
random,4,0.1,99932.0,3.0,1,-73.91921165853994,40.79749178474073
random,4,0.1,99932.0,3.0,2,-73.95631145072913,40.69155885663203
random,4,0.1,99932.0,3.0,3,-73.97010873833703,40.76934788214515
random,4,0.1,99932.0,4.0,0,-73.97065103972886,40.76895974517778
random,4,0.1,99932.0,4.0,1,-73.95616846251906,40.691377616584404
random,4,0.1,99932.0,4.0,2,-73.9199860914359,40.79713205002376
random,4,0.1,99932.0,4.0,3,-73.9945453165712,40.728516343243726
lightweight,4,0.25,249829.0,0.0,0,-73.97015346827786,40.76932645161715
lightweight,4,0.25,249829.0,0.0,1,-73.99440479858305,40.72897118280937
lightweight,4,0.25,249829.0,0.0,2,-73.95637218237164,40.69160953222557
lightweight,4,0.25,249829.0,0.0,3,-73.91926027758772,40.79739842248972
lightweight,4,0.25,249829.0,1.0,0,-73.91933875982724,40.79762898067718
lightweight,4,0.25,249829.0,1.0,1,-73.99454786537503,40.72891217997612
lightweight,4,0.25,249829.0,1.0,2,-73.95639639107681,40.691540563732765
lightweight,4,0.25,249829.0,1.0,3,-73.9700282288376,40.76942495338563
lightweight,4,0.25,249829.0,2.0,0,-73.99444391718731,40.72905165118767
lightweight,4,0.25,249829.0,2.0,1,-73.91927941133129,40.79727022765864
lightweight,4,0.25,249829.0,2.0,2,-73.97017213153697,40.76942116116565
lightweight,4,0.25,249829.0,2.0,3,-73.95656473312674,40.69168349418374
lightweight,4,0.25,249829.0,3.0,0,-73.97077174854061,40.76849661616837
lightweight,4,0.25,249829.0,3.0,1,-73.95652668024948,40.69141524779256
lightweight,4,0.25,249829.0,3.0,2,-73.92091155512482,40.797710581516206
lightweight,4,0.25,249829.0,3.0,3,-73.99451874456653,40.72868054410084
lightweight,4,0.25,249829.0,4.0,0,-73.99486845591473,40.72689706354041
lightweight,4,0.25,249829.0,4.0,1,-73.92189323480429,40.79717038294485
lightweight,4,0.25,249829.0,4.0,2,-73.95553052541685,40.691789156273614
lightweight,4,0.25,249829.0,4.0,3,-73.97263578564605,40.76693325467071
random,4,0.25,249829.0,0.0,0,-73.92299839232173,40.797034387766445
random,4,0.25,249829.0,0.0,1,-73.99493419956414,40.72681873525447
random,4,0.25,249829.0,0.0,2,-73.95557577487547,40.69184676593853
random,4,0.25,249829.0,0.0,3,-73.97317622967044,40.76625174528097
random,4,0.25,249829.0,1.0,0,-73.970592295145,40.768885075776154
random,4,0.25,249829.0,1.0,1,-73.99448940104023,40.728721040925535
random,4,0.25,249829.0,1.0,2,-73.92005590602871,40.79777352297325
random,4,0.25,249829.0,1.0,3,-73.95625999632655,40.691692502174604
random,4,0.25,249829.0,2.0,0,-73.99434269089136,40.72922340075159
random,4,0.25,249829.0,2.0,1,-73.91932285263921,40.79759921043844
random,4,0.25,249829.0,2.0,2,-73.9565159614832,40.691356479536054
random,4,0.25,249829.0,2.0,3,-73.96995169608158,40.76969137625213
random,4,0.25,249829.0,3.0,0,-73.97062523249468,40.76898051267118
random,4,0.25,249829.0,3.0,1,-73.99451043051005,40.72871918744022
random,4,0.25,249829.0,3.0,2,-73.92008465369317,40.79748946189138
random,4,0.25,249829.0,3.0,3,-73.95622052639536,40.69166895330876
random,4,0.25,249829.0,4.0,0,-73.95564181206787,40.691833152621875
random,4,0.25,249829.0,4.0,1,-73.994953631421,40.726459612467195
random,4,0.25,249829.0,4.0,2,-73.92295953145279,40.79670328600932
random,4,0.25,249829.0,4.0,3,-73.97333698333695,40.76607185951795
lightweight,4,0.5,499658.0,0.0,0,-73.97337005908734,40.76607807701466
lightweight,4,0.5,499658.0,0.0,1,-73.95547973210422,40.69188564600315
lightweight,4,0.5,499658.0,0.0,2,-73.92286103272765,40.796957745574545
lightweight,4,0.5,499658.0,0.0,3,-73.99493682251406,40.726541989005085
lightweight,4,0.5,499658.0,1.0,0,-73.92289041167982,40.79701228191183
lightweight,4,0.5,499658.0,1.0,1,-73.9950176824614,40.726485313935015
lightweight,4,0.5,499658.0,1.0,2,-73.97328642485502,40.766170572217256
lightweight,4,0.5,499658.0,1.0,3,-73.95545538720164,40.691978419069244
lightweight,4,0.5,499658.0,2.0,0,-73.99445878080206,40.72907917545394
lightweight,4,0.5,499658.0,2.0,1,-73.97017664078516,40.7694208166589
lightweight,4,0.5,499658.0,2.0,2,-73.95666748282339,40.691491322075784
lightweight,4,0.5,499658.0,2.0,3,-73.91932188851565,40.79733479501296
lightweight,4,0.5,499658.0,3.0,0,-73.95576373441625,40.691822635184664
lightweight,4,0.5,499658.0,3.0,1,-73.99494789242425,40.726783793925854
lightweight,4,0.5,499658.0,3.0,2,-73.92300382803971,40.79698049704541
lightweight,4,0.5,499658.0,3.0,3,-73.97316205052157,40.7661894289594
lightweight,4,0.5,499658.0,4.0,0,-73.9944916837513,40.72867257953342
lightweight,4,0.5,499658.0,4.0,1,-73.95623723560333,40.691442488448665
lightweight,4,0.5,499658.0,4.0,2,-73.92027589775608,40.797622108886124
lightweight,4,0.5,499658.0,4.0,3,-73.97061864614128,40.76899883379489
random,4,0.5,499658.0,0.0,0,-73.99492081779513,40.72673220527624
random,4,0.5,499658.0,0.0,1,-73.92294299999529,40.79699665569612
random,4,0.5,499658.0,0.0,2,-73.95559587312448,40.69187078081857
random,4,0.5,499658.0,0.0,3,-73.9731686245676,40.766279579856715
random,4,0.5,499658.0,1.0,0,-73.99445568724688,40.72909697002208
random,4,0.5,499658.0,1.0,1,-73.9194705135548,40.79758954285838
random,4,0.5,499658.0,1.0,2,-73.95660589582828,40.691398552104694
random,4,0.5,499658.0,1.0,3,-73.97018083120477,40.7693791551151
random,4,0.5,499658.0,2.0,0,-73.99447085745854,40.72869835990988
random,4,0.5,499658.0,2.0,1,-73.9199672620602,40.797683219706464
random,4,0.5,499658.0,2.0,2,-73.95626849061712,40.69149796483161
random,4,0.5,499658.0,2.0,3,-73.97059150964296,40.76898805206872
random,4,0.5,499658.0,3.0,0,-73.99449461763939,40.728852645270756
random,4,0.5,499658.0,3.0,1,-73.95646820483239,40.691575434911876
random,4,0.5,499658.0,3.0,2,-73.9194308042205,40.79768418989722
random,4,0.5,499658.0,3.0,3,-73.97032252809049,40.7693023540393
random,4,0.5,499658.0,4.0,0,-73.97060232964392,40.76894202313951
random,4,0.5,499658.0,4.0,1,-73.91992907623205,40.79726542104531
random,4,0.5,499658.0,4.0,2,-73.95653171632871,40.691458259681504
random,4,0.5,499658.0,4.0,3,-73.99449495642276,40.72878279552933
lightweight,8,0.0025,2498.0,0.0,0,-73.95449508682286,40.783595071345644
lightweight,8,0.0025,2498.0,0.0,1,-73.98304485057888,40.72905099259191
lightweight,8,0.0025,2498.0,0.0,2,-73.90999012412439,40.7514750942166
lightweight,8,0.0025,2498.0,0.0,3,-73.98083885588913,40.68085082549467
lightweight,8,0.0025,2498.0,0.0,4,-73.98469633566775,40.76080117361152
lightweight,8,0.0025,2498.0,0.0,5,-74.00274421052913,40.7289240868366
lightweight,8,0.0025,2498.0,0.0,6,-73.91701403709466,40.83628674867942
lightweight,8,0.0025,2498.0,0.0,7,-73.94213036974281,40.7025371788247
lightweight,8,0.0025,2498.0,1.0,0,-73.98334065676887,40.756909650165696
lightweight,8,0.0025,2498.0,1.0,1,-73.99694913519458,40.72697133753311
lightweight,8,0.0025,2498.0,1.0,2,-73.90851406708745,40.75773519337555
lightweight,8,0.0025,2498.0,1.0,3,-73.91346521601726,40.83927158378723
lightweight,8,0.0025,2498.0,1.0,4,-73.98040572721035,40.680273615865204
lightweight,8,0.0025,2498.0,1.0,5,-73.95378445550978,40.72113623499069
lightweight,8,0.0025,2498.0,1.0,6,-73.9559231804587,40.78939510412026
lightweight,8,0.0025,2498.0,1.0,7,-73.92974035911399,40.688507173767334
lightweight,8,0.0025,2498.0,2.0,0,-73.98407436314386,40.75590482039931
lightweight,8,0.0025,2498.0,2.0,1,-73.95605989461515,40.78723481033821
lightweight,8,0.0025,2498.0,2.0,2,-73.98034882542781,40.67907728563353
lightweight,8,0.0025,2498.0,2.0,3,-73.99662034284222,40.727370003064564
lightweight,8,0.0025,2498.0,2.0,4,-73.91090093483785,40.757233855415926
lightweight,8,0.0025,2498.0,2.0,5,-73.91292721199869,40.837539858440095
lightweight,8,0.0025,2498.0,2.0,6,-73.93003846767505,40.68955968628652
lightweight,8,0.0025,2498.0,2.0,7,-73.95313163806833,40.718981647756195
lightweight,8,0.0025,2498.0,3.0,0,-73.96992652974696,40.72582271390904
lightweight,8,0.0025,2498.0,3.0,1,-73.95503224602552,40.79271786663276
lightweight,8,0.0025,2498.0,3.0,2,-73.99963691094933,40.727169709156165
lightweight,8,0.0025,2498.0,3.0,3,-73.93971228737506,40.69091117107252
lightweight,8,0.0025,2498.0,3.0,4,-73.90974241185754,40.753480192549
lightweight,8,0.0025,2498.0,3.0,5,-73.91140662600046,40.839235139901604
lightweight,8,0.0025,2498.0,3.0,6,-73.98283953109821,40.758641089419
lightweight,8,0.0025,2498.0,3.0,7,-73.98266988069487,40.68000453467274
lightweight,8,0.0025,2498.0,4.0,0,-73.95321994180017,40.72327128020075
lightweight,8,0.0025,2498.0,4.0,1,-73.91937383842732,40.83576285944237
lightweight,8,0.0025,2498.0,4.0,2,-73.98372538627781,40.75720371123545
lightweight,8,0.0025,2498.0,4.0,3,-73.90980148094665,40.757334528887476
lightweight,8,0.0025,2498.0,4.0,4,-73.97998382756407,40.67867901871249
lightweight,8,0.0025,2498.0,4.0,5,-73.9308180620428,40.688765440886456
lightweight,8,0.0025,2498.0,4.0,6,-73.99704545609877,40.72765923557964
lightweight,8,0.0025,2498.0,4.0,7,-73.95703645942524,40.785070223998844
random,8,0.0025,2498.0,0.0,0,-73.98304889685984,40.7564712542137
random,8,0.0025,2498.0,0.0,1,-73.93446678373311,40.688322978530245
random,8,0.0025,2498.0,0.0,2,-73.95472173996373,40.79015924470893
random,8,0.0025,2498.0,0.0,3,-73.99579829630314,40.728129442476394
random,8,0.0025,2498.0,0.0,4,-73.91837612553051,40.83471437153974
random,8,0.0025,2498.0,0.0,5,-73.98218577535053,40.67917457553579
random,8,0.0025,2498.0,0.0,6,-73.95382189439275,40.723606256501505
random,8,0.0025,2498.0,0.0,7,-73.90944552771388,40.75595570806442
random,8,0.0025,2498.0,1.0,0,-73.91339054161006,40.7586537089193
random,8,0.0025,2498.0,1.0,1,-73.98263671475848,40.75750122341574
random,8,0.0025,2498.0,1.0,2,-73.98119036280556,40.677410639428906
random,8,0.0025,2498.0,1.0,3,-73.95725174948775,40.78863373365618
random,8,0.0025,2498.0,1.0,4,-73.95443568749685,40.715536351373274
random,8,0.0025,2498.0,1.0,5,-73.91658203914477,40.838470362107344
random,8,0.0025,2498.0,1.0,6,-73.99610957747038,40.72804609479535
random,8,0.0025,2498.0,1.0,7,-73.92413767883257,40.69198431946154
random,8,0.0025,2498.0,2.0,0,-73.9828495201712,40.75731574357992
random,8,0.0025,2498.0,2.0,1,-73.98129047314164,40.67942287574699
random,8,0.0025,2498.0,2.0,2,-73.91499042770245,40.83810758761267
random,8,0.0025,2498.0,2.0,3,-73.93347083576715,40.68917204034137
random,8,0.0025,2498.0,2.0,4,-73.90422643396361,40.75335764095131
random,8,0.0025,2498.0,2.0,5,-73.99607617876019,40.72807476977297
random,8,0.0025,2498.0,2.0,6,-73.95398855249496,40.790847685913455
random,8,0.0025,2498.0,2.0,7,-73.95282485351542,40.7232913988625
random,8,0.0025,2498.0,3.0,0,-73.95351400956561,40.72116574815182
random,8,0.0025,2498.0,3.0,1,-73.9959685949741,40.727570680471615
random,8,0.0025,2498.0,3.0,2,-73.95517049546264,40.787334721688794
random,8,0.0025,2498.0,3.0,3,-73.91132687156896,40.757726494247144
random,8,0.0025,2498.0,3.0,4,-73.98286570010853,40.755932606464135
random,8,0.0025,2498.0,3.0,5,-73.98074771336861,40.67919100991497
random,8,0.0025,2498.0,3.0,6,-73.92907132673118,40.689873692398784
random,8,0.0025,2498.0,3.0,7,-73.91345341729053,40.83744887602547
random,8,0.0025,2498.0,4.0,0,-73.98144006319792,40.67981832394478
random,8,0.0025,2498.0,4.0,1,-73.95625349315588,40.78974358610256
random,8,0.0025,2498.0,4.0,2,-73.93321700352708,40.68791011860456
random,8,0.0025,2498.0,4.0,3,-73.99632082975937,40.72807032285772
random,8,0.0025,2498.0,4.0,4,-73.90828855645688,40.7568087842139
random,8,0.0025,2498.0,4.0,5,-73.91367743928639,40.84231320668907
random,8,0.0025,2498.0,4.0,6,-73.95341605083745,40.72267928237418
random,8,0.0025,2498.0,4.0,7,-73.98263860813283,40.756997092412895
lightweight,8,0.005,4997.0,0.0,0,-73.95569704400633,40.78838664390772
lightweight,8,0.005,4997.0,0.0,1,-73.95348658090559,40.722611476577775
lightweight,8,0.005,4997.0,0.0,2,-73.99568117339219,40.72744041647002
lightweight,8,0.005,4997.0,0.0,3,-73.9335457358532,40.68828238783537
lightweight,8,0.005,4997.0,0.0,4,-73.90982633392562,40.75421337372811
lightweight,8,0.005,4997.0,0.0,5,-73.98429200311429,40.75704797249077
lightweight,8,0.005,4997.0,0.0,6,-73.91671769595885,40.83657077017672
lightweight,8,0.005,4997.0,0.0,7,-73.98124046843755,40.679293589593826
lightweight,8,0.005,4997.0,1.0,0,-73.98104249162711,40.67975437223278
lightweight,8,0.005,4997.0,1.0,1,-73.95593296406365,40.78887120703974
lightweight,8,0.005,4997.0,1.0,2,-73.9837226942543,40.756816973826446
lightweight,8,0.005,4997.0,1.0,3,-73.93081275471962,40.68750817348171
lightweight,8,0.005,4997.0,1.0,4,-73.91559010848096,40.839058294339594
lightweight,8,0.005,4997.0,1.0,5,-73.9533134424008,40.72128965257786
lightweight,8,0.005,4997.0,1.0,6,-73.99669589527555,40.72684046058408
lightweight,8,0.005,4997.0,1.0,7,-73.9086837034229,40.75606634466534
lightweight,8,0.005,4997.0,2.0,0,-73.98427346751774,40.755786732832746
lightweight,8,0.005,4997.0,2.0,1,-73.95389338947821,40.72188288922442
lightweight,8,0.005,4997.0,2.0,2,-73.91360179180978,40.838327719185315
lightweight,8,0.005,4997.0,2.0,3,-73.98237493516096,40.67896359105879
lightweight,8,0.005,4997.0,2.0,4,-73.93555848579325,40.687243238537626
lightweight,8,0.005,4997.0,2.0,5,-73.99624451031026,40.727714738340616
lightweight,8,0.005,4997.0,2.0,6,-73.95611723530573,40.787119766165986
lightweight,8,0.005,4997.0,2.0,7,-73.90954258863457,40.75707369448818
lightweight,8,0.005,4997.0,3.0,0,-73.9566155878096,40.78936635585915
lightweight,8,0.005,4997.0,3.0,1,-73.99607185048359,40.726748951019395
lightweight,8,0.005,4997.0,3.0,2,-73.93430703088593,40.68719481873557
lightweight,8,0.005,4997.0,3.0,3,-73.9142365838452,40.838141319472676
lightweight,8,0.005,4997.0,3.0,4,-73.98355839775576,40.75638073405395
lightweight,8,0.005,4997.0,3.0,5,-73.98176936831909,40.67919821013531
lightweight,8,0.005,4997.0,3.0,6,-73.90958448843624,40.7559105525553
lightweight,8,0.005,4997.0,3.0,7,-73.95499694391663,40.7211970571837
lightweight,8,0.005,4997.0,4.0,0,-73.91776619580598,40.83699474772389
lightweight,8,0.005,4997.0,4.0,1,-73.98312044807514,40.75694231327524
lightweight,8,0.005,4997.0,4.0,2,-73.99663206724185,40.72719262106261
lightweight,8,0.005,4997.0,4.0,3,-73.90902930456537,40.75119845912756
lightweight,8,0.005,4997.0,4.0,4,-73.95326099028112,40.72349384954882
lightweight,8,0.005,4997.0,4.0,5,-73.9427849532289,40.68149079129171
lightweight,8,0.005,4997.0,4.0,6,-73.98382721887413,40.67953663830531
lightweight,8,0.005,4997.0,4.0,7,-73.9558046944576,40.78750502088477
random,8,0.005,4997.0,0.0,0,-73.99562274177723,40.729430117331574
random,8,0.005,4997.0,0.0,1,-73.95407012263749,40.72229748065673
random,8,0.005,4997.0,0.0,2,-73.95400371666898,40.79147077866921
random,8,0.005,4997.0,0.0,3,-73.98222695817384,40.68044960040176
random,8,0.005,4997.0,0.0,4,-73.90879665531175,40.75626899714749
random,8,0.005,4997.0,0.0,5,-73.98155444151088,40.75812479849117
random,8,0.005,4997.0,0.0,6,-73.93575170626247,40.68701990586413
random,8,0.005,4997.0,0.0,7,-73.9140640563091,40.83639305813805
random,8,0.005,4997.0,1.0,0,-73.99589447391119,40.727998514235594
random,8,0.005,4997.0,1.0,1,-73.95633494810733,40.790583738672005
random,8,0.005,4997.0,1.0,2,-73.93234973251919,40.6888712243493
random,8,0.005,4997.0,1.0,3,-73.91632145514546,40.83779599674441
random,8,0.005,4997.0,1.0,4,-73.98259306024087,40.75752214534001
random,8,0.005,4997.0,1.0,5,-73.91103092943202,40.75689150555572
random,8,0.005,4997.0,1.0,6,-73.9819437243922,40.67837503853853
random,8,0.005,4997.0,1.0,7,-73.95482314885741,40.72168796294386
random,8,0.005,4997.0,2.0,0,-73.996406584285,40.72736885751021
random,8,0.005,4997.0,2.0,1,-73.95302135116847,40.72233401733057
random,8,0.005,4997.0,2.0,2,-73.91609719245942,40.83868041305989
random,8,0.005,4997.0,2.0,3,-73.97988052409488,40.67913828814256
random,8,0.005,4997.0,2.0,4,-73.95501983084098,40.78979572902189
random,8,0.005,4997.0,2.0,5,-73.90841824061275,40.7571486590875
random,8,0.005,4997.0,2.0,6,-73.93027317839962,40.68953982640596
random,8,0.005,4997.0,2.0,7,-73.98299659372141,40.756067713204665
random,8,0.005,4997.0,3.0,0,-73.99596724243344,40.72785015113689
random,8,0.005,4997.0,3.0,1,-73.91250373012201,40.839050837925406
random,8,0.005,4997.0,3.0,2,-73.93221504485602,40.689305757985444
random,8,0.005,4997.0,3.0,3,-73.9533828735971,40.72293345421068
random,8,0.005,4997.0,3.0,4,-73.9549231081928,40.78859745903896
random,8,0.005,4997.0,3.0,5,-73.9812195766002,40.67974446847578
