algo,k,frac,m,seed,r1,r2,r3
random,4,0.5,524288,4,1.0000498410366119,1.0000082524036444,1.000035801529712
lightweight,8,0.0025,2621,0,0.9991570370927434,0.9760574455431721,1.011144903521461
lightweight,8,0.0025,2621,1,1.0100697336143494,0.9820555009198767,1.012340385970355
lightweight,8,0.0025,2621,2,0.9970369339334715,0.9831763419764945,1.0070942949461275
lightweight,8,0.0025,2621,3,1.0136911803197188,0.9948279807468136,1.0103016996043395
lightweight,8,0.0025,2621,4,1.023501508430852,0.9848020145347824,1.034579639775152
random,8,0.0025,2621,0,1.0372805077994711,1.0160564490738722,1.0082812861818469
random,8,0.0025,2621,1,1.01179902594264,0.9964179725861518,1.0057983013751834
random,8,0.0025,2621,2,0.9889355426332835,0.9404051239852479,1.0376686520450533
random,8,0.0025,2621,3,0.9558993329086221,0.9410944513478219,1.006827082384711
random,8,0.0025,2621,4,1.0035396586494658,0.9964700269915052,1.0033853548525102
lightweight,8,0.005,5243,0,1.0131196333969106,1.0023939276749072,1.0036511803722867
lightweight,8,0.005,5243,1,1.0069270201170302,0.9931192777528489,1.0059034108724323
lightweight,8,0.005,5243,2,0.9958419360342912,0.9862913338379932,1.0051973431529266
lightweight,8,0.005,5243,3,1.0228318872339448,1.011818352012005,1.0041810669003117
lightweight,8,0.005,5243,4,1.00235507572549,0.9637943052065526,1.0334688499086413
random,8,0.005,5243,0,1.0070994739315735,0.9969389562800767,1.0030697858482678
random,8,0.005,5243,1,1.0178254008734815,1.0105240614716269,1.0024677522797476
random,8,0.005,5243,2,0.9904218615866041,0.9860136935887873,1.001941040882632
random,8,0.005,5243,3,0.9759505998067896,0.9637933968437351,1.0055415918015693
random,8,0.005,5243,4,1.0091741633415652,1.0002976436722495,1.0054486049792644
lightweight,8,0.01,10486,0,1.0015404900416343,0.99812208542527,1.0011301060323072
lightweight,8,0.01,10486,1,1.0105622778947276,0.9996620773367078,1.0049014484582965
lightweight,8,0.01,10486,2,0.9943668438093274,0.9900025546239242,1.0026709242088394
lightweight,8,0.01,10486,3,1.0210239487542228,1.0146952078809746,1.0028902916435871
lightweight,8,0.01,10486,4,0.9962190148011729,0.986645544410308,1.0063145920473708
random,8,0.01,10486,0,1.0093643255448448,1.00324322654673,1.0018087608487487
random,8,0.01,10486,1,1.013484311685397,1.0040508734096651,1.0024549016856874
random,8,0.01,10486,2,0.9989932271124047,0.99091362532278,1.0031749662677882
random,8,0.01,10486,3,0.9835862553558058,0.9774025887213686,1.0029120080952136
random,8,0.01,10486,4,0.9897622352752333,0.9883188208570803,1.000718666895967
lightweight,8,0.05,52429,0,1.0068984358973807,1.005597360487996,1.0004931074521382
lightweight,8,0.05,52429,1,0.9973202635565223,0.9965640963967661,1.0000724540852208
lightweight,8,0.05,52429,2,0.99487546768352,0.9946930921689465,1.0002089114954804
lightweight,8,0.05,52429,3,1.003748218817658,1.0020443340689569,1.0012654657224296
lightweight,8,0.05,52429,4,0.9981216830746599,0.9966922703601776,1.0006283410295462
random,8,0.05,52429,0,0.9963341700471406,0.9957737481660417,1.0001907914702555
random,8,0.05,52429,1,1.003703030498296,1.0027658764864456,1.0001551122171664
