algo,k,frac,m,seed,center_idx,Lon,Lat
lightweight,64,0.05,37113.0,3.0,43,-73.94182485640955,40.84052603382122
lightweight,64,0.05,37113.0,3.0,44,-74.01377779917463,40.71304199375289
lightweight,64,0.05,37113.0,3.0,45,-73.98091158548881,40.754080909106925
lightweight,64,0.05,37113.0,3.0,46,-73.95052040201016,40.66265843076267
lightweight,64,0.05,37113.0,3.0,47,-73.94491849603182,40.71381764385661
lightweight,64,0.05,37113.0,3.0,48,-73.95048827969114,40.68857177897145
lightweight,64,0.05,37113.0,3.0,49,-74.01085390262483,40.67185030226929
lightweight,64,0.05,37113.0,3.0,50,-73.8665136358667,40.68334078764593
lightweight,64,0.05,37113.0,3.0,51,-73.98889220297752,40.76897241639297
lightweight,64,0.05,37113.0,3.0,52,-73.99781933604194,40.72128027335227
lightweight,64,0.05,37113.0,3.0,53,-73.98553374577723,40.74513428718958
lightweight,64,0.05,37113.0,3.0,54,-74.00456465856442,40.74916632642243
lightweight,64,0.05,37113.0,3.0,55,-73.92073283991037,40.745782771885246
lightweight,64,0.05,37113.0,3.0,56,-73.95862863398605,40.80613590903593
lightweight,64,0.05,37113.0,3.0,57,-74.0225055136276,40.77585458364784
lightweight,64,0.05,37113.0,3.0,58,-74.04032627794426,40.721525885070236
lightweight,64,0.05,37113.0,3.0,59,-73.96289613171301,40.77295967446474
lightweight,64,0.05,37113.0,3.0,60,-73.94838412181508,40.775639624144695
lightweight,64,0.05,37113.0,3.0,61,-73.97915598509813,40.68156136131703
lightweight,64,0.05,37113.0,3.0,62,-73.9878333806565,40.71922855028966
lightweight,64,0.05,37113.0,3.0,63,-73.90624371391434,40.66705534882087
lightweight,64,0.05,37113.0,4.0,0,-73.97717417687241,40.755125934398784
lightweight,64,0.05,37113.0,4.0,1,-73.9919654319284,40.727331898322085
lightweight,64,0.05,37113.0,4.0,2,-73.91267133841033,40.771048820118985
lightweight,64,0.05,37113.0,4.0,3,-73.95291666734467,40.69119514244985
lightweight,64,0.05,37113.0,4.0,4,-73.95148211215673,40.78172815821314
lightweight,64,0.05,37113.0,4.0,5,-73.868170417454,40.77153662689067
lightweight,64,0.05,37113.0,4.0,6,-74.00985350613155,40.707338385377746
lightweight,64,0.05,37113.0,4.0,7,-73.99408780884205,40.679067997459825
lightweight,64,0.05,37113.0,4.0,8,-73.9553639127486,40.741891557719306
lightweight,64,0.05,37113.0,4.0,9,-73.99395240395185,40.74310652033021
lightweight,64,0.05,37113.0,4.0,10,-73.98565378594375,40.77475982567728
lightweight,64,0.05,37113.0,4.0,11,-73.94559967155686,40.819266057034895
lightweight,64,0.05,37113.0,4.0,12,-73.9454755378735,40.71272417128116
lightweight,64,0.05,37113.0,4.0,13,-73.98439935274857,40.744336001717244
lightweight,64,0.05,37113.0,4.0,14,-74.00389644046918,40.750235442596086
lightweight,64,0.05,37113.0,4.0,15,-74.00643423767698,40.733451148902844
lightweight,64,0.05,37113.0,4.0,16,-73.96931186165833,40.756058191833255
lightweight,64,0.05,37113.0,4.0,17,-73.96144471038987,40.71459753906227
lightweight,64,0.05,37113.0,4.0,18,-73.91129104316123,40.694498568638615
lightweight,64,0.05,37113.0,4.0,19,-73.95475591439886,40.65803336153908
lightweight,64,0.05,37113.0,4.0,20,-73.92232308832922,40.82706480839862
lightweight,64,0.05,37113.0,4.0,21,-73.98636604043618,40.72053791278948
lightweight,64,0.05,37113.0,4.0,22,-73.99523808247082,40.76168761351794
lightweight,64,0.05,37113.0,4.0,23,-73.96022375860474,40.80580293339277
lightweight,64,0.05,37113.0,4.0,24,-73.98854053897074,40.70293742832478
lightweight,64,0.05,37113.0,4.0,25,-73.96294314346264,40.76404025777652
lightweight,64,0.05,37113.0,4.0,26,-74.03473569319418,40.74078290064343
lightweight,64,0.05,37113.0,4.0,27,-73.97310147470009,40.76214530838848
lightweight,64,0.05,37113.0,4.0,28,-73.86576594161548,40.72762796290291
lightweight,64,0.05,37113.0,4.0,29,-73.97164682225865,40.79298096375422
lightweight,64,0.05,37113.0,4.0,30,-74.0102141055889,40.71687192338435
lightweight,64,0.05,37113.0,4.0,31,-73.93495527383308,40.677911719104024
lightweight,64,0.05,37113.0,4.0,32,-73.91153700547046,40.74177370624482
lightweight,64,0.05,37113.0,4.0,33,-73.98956733857136,40.736407437235165
lightweight,64,0.05,37113.0,4.0,34,-73.93922067063001,40.801033609940895
lightweight,64,0.05,37113.0,4.0,35,-73.99550748853339,40.66061115447201
lightweight,64,0.05,37113.0,4.0,36,-73.97026034076926,40.686963315528104
lightweight,64,0.05,37113.0,4.0,37,-73.98533595412954,40.75579555961292
lightweight,64,0.05,37113.0,4.0,38,-73.98003897563885,40.67042830263203
lightweight,64,0.05,37113.0,4.0,39,-73.99921265866163,40.73451369258334
lightweight,64,0.05,37113.0,4.0,40,-73.95246124757357,40.77135287309449
lightweight,64,0.05,37113.0,4.0,41,-73.99214760370218,40.75149119443124
lightweight,64,0.05,37113.0,4.0,42,-73.99784933956462,40.72082950578754
lightweight,64,0.05,37113.0,4.0,43,-73.88642713687543,40.7666933198647
lightweight,64,0.05,37113.0,4.0,44,-73.92894454986829,40.701546468505114
lightweight,64,0.05,37113.0,4.0,45,-73.99479216904071,40.691613768068635
lightweight,64,0.05,37113.0,4.0,46,-73.98204437092946,40.764156909209625
lightweight,64,0.05,37113.0,4.0,47,-73.87556673708261,40.83178204475619
lightweight,64,0.05,37113.0,4.0,48,-73.94174858768105,40.839322596007975
lightweight,64,0.05,37113.0,4.0,49,-73.95320994688008,40.723540679153366
lightweight,64,0.05,37113.0,4.0,50,-73.95860627147792,40.675644137695436
lightweight,64,0.05,37113.0,4.0,51,-73.94048728291871,40.74811698748204
lightweight,64,0.05,37113.0,4.0,52,-73.97752108003168,40.78271659938384
lightweight,64,0.05,37113.0,4.0,53,-73.98050471474123,40.73043389480398
lightweight,64,0.05,37113.0,4.0,54,-74.00543609541326,40.74138359881051
lightweight,64,0.05,37113.0,4.0,55,-74.00420263502696,40.725330978321544
lightweight,64,0.05,37113.0,4.0,56,-73.98358351867961,40.68909784552725
lightweight,64,0.05,37113.0,4.0,57,-74.03984475066592,40.72149175331576
lightweight,64,0.05,37113.0,4.0,58,-73.96205201551508,40.77412845920884
lightweight,64,0.05,37113.0,4.0,59,-74.01252216456923,40.67633716629867
lightweight,64,0.05,37113.0,4.0,60,-73.88860325450344,40.66716423608409
lightweight,64,0.05,37113.0,4.0,61,-73.97529889521999,40.74720135661444
lightweight,64,0.05,37113.0,4.0,62,-74.02788228492425,40.76189526087874
lightweight,64,0.05,37113.0,4.0,63,-73.92511041825377,40.7623303983064
random,64,0.05,37113.0,0.0,0,-74.00497018900343,40.72504896907216
random,64,0.05,37113.0,0.0,1,-73.9636773130545,40.76125513307985
random,64,0.05,37113.0,0.0,2,-73.8641320802005,40.76920526315789
random,64,0.05,37113.0,0.0,3,-73.95283357933579,40.68999114391144
random,64,0.05,37113.0,0.0,4,-73.98702738853503,40.77071121019108
random,64,0.05,37113.0,0.0,5,-73.98560989660265,40.744008862629244
random,64,0.05,37113.0,0.0,6,-73.940204,40.801471
random,64,0.05,37113.0,0.0,7,-73.98926394736841,40.70054894736842
random,64,0.05,37113.0,0.0,8,-73.95573003952569,40.717092687747034
random,64,0.05,37113.0,0.0,9,-74.00712935528121,40.70798065843621
random,64,0.05,37113.0,0.0,10,-73.95287658142665,40.7711265141319
random,64,0.05,37113.0,0.0,11,-73.97333655913978,40.75604010120177
random,64,0.05,37113.0,0.0,12,-73.99487653721683,40.74167637540453
random,64,0.05,37113.0,0.0,13,-73.98232800466745,40.726916452742124
random,64,0.05,37113.0,0.0,14,-73.97986321381143,40.779758565737055
random,64,0.05,37113.0,0.0,15,-73.99213391136801,40.688300963391136
random,64,0.05,37113.0,0.0,16,-73.90964205607477,40.694582242990656
random,64,0.05,37113.0,0.0,17,-74.01067782101167,40.716957684824905
random,64,0.05,37113.0,0.0,18,-73.92840662650602,40.76135481927711
random,64,0.05,37113.0,0.0,19,-73.94168850574712,40.839972413793106
random,64,0.05,37113.0,0.0,20,-73.86241232876712,40.728163013698634
random,64,0.05,37113.0,0.0,21,-74.00581425233645,40.74068154205607
random,64,0.05,37113.0,0.0,22,-74.03725279503105,40.72796645962733
random,64,0.05,37113.0,0.0,23,-73.95149766803841,40.781613854595335
random,64,0.05,37113.0,0.0,24,-73.99362610797743,40.72557324738114
random,64,0.05,37113.0,0.0,25,-73.9776875331565,40.67720450928382
random,64,0.05,37113.0,0.0,26,-73.87701315789474,40.67427631578948
random,64,0.05,37113.0,0.0,27,-73.98026964017991,40.76278515742129
random,64,0.05,37113.0,0.0,28,-73.94868996282528,40.74663011152416
random,64,0.05,37113.0,0.0,29,-74.0077592039801,40.67396019900497
random,64,0.05,37113.0,0.0,30,-73.87555555555555,40.8326962962963
random,64,0.05,37113.0,0.0,31,-73.99721664145234,40.76081573373676
random,64,0.05,37113.0,0.0,32,-73.87239823677582,40.77382896725441
random,64,0.05,37113.0,0.0,33,-73.9727718901454,40.79071647819063
random,64,0.05,37113.0,0.0,34,-73.96220907911803,40.773205447470815
random,64,0.05,37113.0,0.0,35,-73.97937219343696,40.73599412780656
random,64,0.05,37113.0,0.0,36,-73.96370268948655,40.71381662591687
random,64,0.05,37113.0,0.0,37,-73.93236,40.68588857142857
random,64,0.05,37113.0,0.0,38,-73.9757181619256,40.74736323851204
random,64,0.05,37113.0,0.0,39,-73.99044512605042,40.73472806722689
random,64,0.05,37113.0,0.0,40,-73.94301852791878,40.7127845177665
random,64,0.05,37113.0,0.0,41,-73.97029577464788,40.689041408450706
random,64,0.05,37113.0,0.0,42,-73.98202674157304,40.75344367041198
random,64,0.05,37113.0,0.0,43,-74.03063823529412,40.754228431372546
random,64,0.05,37113.0,0.0,44,-73.9880111111111,40.71869900124844
random,64,0.05,37113.0,0.0,45,-73.93186627906977,40.66497674418605
random,64,0.05,37113.0,0.0,46,-73.92725367965367,40.702285714285715
random,64,0.05,37113.0,0.0,47,-73.99260593886463,40.75086794759825
random,64,0.05,37113.0,0.0,48,-74.0033149058149,40.73301572481572
random,64,0.05,37113.0,0.0,49,-73.95199575757576,40.7288803030303
random,64,0.05,37113.0,0.0,50,-73.9137948275862,40.769405747126434
random,64,0.05,37113.0,0.0,51,-73.9993056169429,40.720334346224675
random,64,0.05,37113.0,0.0,52,-73.94605542168675,40.82092530120482
random,64,0.05,37113.0,0.0,53,-74.00481732283464,40.749589448818895
random,64,0.05,37113.0,0.0,54,-73.96029236111112,40.80543576388889
random,64,0.05,37113.0,0.0,55,-73.92269255319148,40.827009574468086
random,64,0.05,37113.0,0.0,56,-73.89023421052632,40.74444605263158
random,64,0.05,37113.0,0.0,57,-73.9563146875,40.6701375
random,64,0.05,37113.0,0.0,58,-73.98603992248061,40.66481821705426
random,64,0.05,37113.0,0.0,59,-73.91963369565218,40.743792391304346
random,64,0.05,37113.0,0.0,60,-74.01385117773019,40.706405139186295
random,64,0.05,37113.0,0.0,61,-73.98812834008098,40.75852834008097
random,64,0.05,37113.0,0.0,62,-73.88656545454545,40.77138272727273
random,64,0.05,37113.0,0.0,63,-73.97210968241673,40.76311285824942
random,64,0.05,37113.0,1.0,0,-73.98382520128824,40.74141360708535
random,64,0.05,37113.0,1.0,1,-73.86421015228426,40.76927005076142
random,64,0.05,37113.0,1.0,2,-73.99476632947977,40.724316690751444
random,64,0.05,37113.0,1.0,3,-73.9621746585736,40.773985584218515
random,64,0.05,37113.0,1.0,4,-73.95242039215687,40.68898196078431
random,64,0.05,37113.0,1.0,5,-73.94295022421525,40.71996278026906
random,64,0.05,37113.0,1.0,6,-73.99131105769231,40.77234423076923
random,64,0.05,37113.0,1.0,7,-73.91748345864661,40.76763533834586
random,64,0.05,37113.0,1.0,8,-74.00979392678869,40.70743743760399
random,64,0.05,37113.0,1.0,9,-73.97359063772049,40.75551065128901
random,64,0.05,37113.0,1.0,10,-74.00635630114566,40.739630278232404
random,64,0.05,37113.0,1.0,11,-73.94312211055276,40.83166934673367
random,64,0.05,37113.0,1.0,12,-73.98642051282052,40.665276602564106
random,64,0.05,37113.0,1.0,13,-73.98834259259259,40.69797037037037
random,64,0.05,37113.0,1.0,14,-73.96829450171822,40.79716082474227
random,64,0.05,37113.0,1.0,15,-73.98640439105219,40.75746230323115
random,64,0.05,37113.0,1.0,16,-73.93616335877863,40.67355419847328
random,64,0.05,37113.0,1.0,17,-73.99237857777777,40.750645955555555
random,64,0.05,37113.0,1.0,18,-73.86258076923077,40.69234230769231
random,64,0.05,37113.0,1.0,19,-73.96311751054853,40.71347637130802
random,64,0.05,37113.0,1.0,20,-73.99052230902778,40.733340104166665
random,64,0.05,37113.0,1.0,21,-74.01096197183098,40.717368309859154
random,64,0.05,37113.0,1.0,22,-74.03950272727273,40.72205181818182
random,64,0.05,37113.0,1.0,23,-73.93669154929577,40.7490176056338
random,64,0.05,37113.0,1.0,24,-73.92741595744681,40.70015283687943
random,64,0.05,37113.0,1.0,25,-73.99428837772398,40.68556392251816
random,64,0.05,37113.0,1.0,26,-73.98749194776931,40.71922491838956
random,64,0.05,37113.0,1.0,27,-73.95795347758887,40.76672612055641
random,64,0.05,37113.0,1.0,28,-73.99647949640288,40.75954568345324
random,64,0.05,37113.0,1.0,29,-73.9581674074074,40.80865074074074
random,64,0.05,37113.0,1.0,30,-73.88642971428571,40.76676285714286
random,64,0.05,37113.0,1.0,31,-73.9468171875,40.7092840625
random,64,0.05,37113.0,1.0,32,-73.97520081967212,40.78724032786885
random,64,0.05,37113.0,1.0,33,-74.00466940397351,40.74843509933775
random,64,0.05,37113.0,1.0,34,-73.97895857260049,40.76147678424938
random,64,0.05,37113.0,1.0,35,-73.95724218181819,40.668769818181815
random,64,0.05,37113.0,1.0,36,-74.0043583779648,40.72893779648049
random,64,0.05,37113.0,1.0,37,-73.87241275510205,40.77391020408163
random,64,0.05,37113.0,1.0,38,-74.03165766871166,40.74875153374233
random,64,0.05,37113.0,1.0,39,-73.96973498452013,40.689551702786375
random,64,0.05,37113.0,1.0,40,-73.97687177419355,40.67729489247312
random,64,0.05,37113.0,1.0,41,-73.95047027522936,40.77455229357798
random,64,0.05,37113.0,1.0,42,-73.93971880733945,40.80272155963303
random,64,0.05,37113.0,1.0,43,-73.9150797752809,40.740751685393256
random,64,0.05,37113.0,1.0,44,-73.98113131868132,40.72857120879121
random,64,0.05,37113.0,1.0,45,-73.99236550356859,40.74238643933386
random,64,0.05,37113.0,1.0,46,-73.9206974025974,40.82841818181818
random,64,0.05,37113.0,1.0,47,-73.86682604166667,40.730959375
random,64,0.05,37113.0,1.0,48,-73.89750344827586,40.66351724137931
random,64,0.05,37113.0,1.0,49,-73.98219639865997,40.75139430485762
random,64,0.05,37113.0,1.0,50,-73.9529234750462,40.78294547134935
random,64,0.05,37113.0,1.0,51,-73.96575013550135,40.75940636856369
random,64,0.05,37113.0,1.0,52,-73.95502666666667,40.73104428571428
random,64,0.05,37113.0,1.0,53,-73.98370859375,40.767144140625
random,64,0.05,37113.0,1.0,54,-73.8748090909091,40.826122727272725
random,64,0.05,37113.0,1.0,55,-74.01199928057554,40.67261798561151
random,64,0.05,37113.0,1.0,56,-73.90845714285715,40.69652321428571
random,64,0.05,37113.0,1.0,57,-74.00157840136055,40.72032576530612
random,64,0.05,37113.0,1.0,58,-73.97504974489796,40.74658418367347
random,64,0.05,37113.0,1.0,59,-73.99960059241707,40.736847156398106
random,64,0.05,37113.0,1.0,60,-73.95382732919255,40.74567888198758
random,64,0.05,37113.0,1.0,61,-73.95615615384615,40.719288846153844
random,64,0.05,37113.0,1.0,62,-73.98055491679274,40.77838971255673
random,64,0.05,37113.0,1.0,63,-73.97197561779242,40.76305980230642
random,64,0.05,37113.0,2.0,0,-73.99061971014493,40.700719130434784
random,64,0.05,37113.0,2.0,1,-73.95316186666666,40.77075653333333
random,64,0.05,37113.0,2.0,2,-73.99396727122836,40.740257625721355
random,64,0.05,37113.0,2.0,3,-73.89080909090909,40.74541818181818
random,64,0.05,37113.0,2.0,4,-73.91170148148149,40.69621185185185
random,64,0.05,37113.0,2.0,5,-73.98060770328102,40.76365834522111
random,64,0.05,37113.0,2.0,6,-73.95216788321167,40.72329781021898
random,64,0.05,37113.0,2.0,7,-73.95260408921934,40.80831933085502
random,64,0.05,37113.0,2.0,8,-74.00560267774699,40.725740166204986
random,64,0.05,37113.0,2.0,9,-73.93732447552448,40.673523076923075
random,64,0.05,37113.0,2.0,10,-73.87547709163347,40.77324302788845
random,64,0.05,37113.0,2.0,11,-73.98228778625955,40.75070016963529
random,64,0.05,37113.0,2.0,12,-73.97882827380953,40.677136607142856
random,64,0.05,37113.0,2.0,13,-73.92543315789473,40.76374052631579
random,64,0.05,37113.0,2.0,14,-73.97514041533546,40.78725191693291
random,64,0.05,37113.0,2.0,15,-74.0022172109444,40.732866284201236
random,64,0.05,37113.0,2.0,16,-73.95177008426967,40.781468398876406
random,64,0.05,37113.0,2.0,17,-74.0135965317919,40.70647514450867
random,64,0.05,37113.0,2.0,18,-73.98058800436205,40.7290054525627
random,64,0.05,37113.0,2.0,19,-73.96958577235772,40.690913414634146
random,64,0.05,37113.0,2.0,20,-73.99619700460829,40.7590017281106
random,64,0.05,37113.0,2.0,21,-73.9434564516129,40.83095376344086
random,64,0.05,37113.0,2.0,22,-73.94160689655172,40.748443103448274
random,64,0.05,37113.0,2.0,23,-73.96397288135593,40.760535853976535
random,64,0.05,37113.0,2.0,24,-73.86580714285714,40.73029761904762
random,64,0.05,37113.0,2.0,25,-73.99036077872745,40.73163760683761
random,64,0.05,37113.0,2.0,26,-74.0395911764706,40.72252549019608
random,64,0.05,37113.0,2.0,27,-74.00438468708388,40.74864873501998
random,64,0.05,37113.0,2.0,28,-73.98106820652174,40.77753641304348
random,64,0.05,37113.0,2.0,29,-74.01207279411764,40.671573529411766
random,64,0.05,37113.0,2.0,30,-73.9918867276888,40.74861426392067
random,64,0.05,37113.0,2.0,31,-73.94570235042735,40.711535897435894
random,64,0.05,37113.0,2.0,32,-74.03100291970803,40.74913576642336
random,64,0.05,37113.0,2.0,33,-73.90932642857143,40.77129214285714
random,64,0.05,37113.0,2.0,34,-73.87621818181817,40.83205151515151
random,64,0.05,37113.0,2.0,35,-73.95558387096774,40.66131693548387
random,64,0.05,37113.0,2.0,36,-73.98984889643464,40.76969134125637
random,64,0.05,37113.0,2.0,37,-73.98519783281733,40.69054055727554
random,64,0.05,37113.0,2.0,38,-73.92891802120141,40.7016074204947
random,64,0.05,37113.0,2.0,39,-73.9850940698619,40.74086482534525
random,64,0.05,37113.0,2.0,40,-73.99623323442137,40.68545519287834
random,64,0.05,37113.0,2.0,41,-74.00702134062928,40.70805075239398
random,64,0.05,37113.0,2.0,42,-74.01104466019417,40.716819633225455
random,64,0.05,37113.0,2.0,43,-73.97425035538545,40.755402788408965
random,64,0.05,37113.0,2.0,44,-73.96204189873417,40.77269924050633
random,64,0.05,37113.0,2.0,45,-73.9226925,40.830725
random,64,0.05,37113.0,2.0,46,-73.97211539578794,40.76259484386347
random,64,0.05,37113.0,2.0,47,-73.86438368983957,40.76940695187166
random,64,0.05,37113.0,2.0,48,-73.96076843971632,40.677206382978724
random,64,0.05,37113.0,2.0,49,-73.96121979320532,40.71460295420975
random,64,0.05,37113.0,2.0,50,-73.98719808917197,40.71935127388535
random,64,0.05,37113.0,2.0,51,-74.00566177577126,40.740125658389765
random,64,0.05,37113.0,2.0,52,-73.98601472868216,40.665014341085275
random,64,0.05,37113.0,2.0,53,-73.899196875,40.668578125
random,64,0.05,37113.0,2.0,54,-74.0010956674473,40.719039461358314
random,64,0.05,37113.0,2.0,55,-73.9518648,40.690294800000004
random,64,0.05,37113.0,2.0,56,-73.97576547619047,40.74581571428571
random,64,0.05,37113.0,2.0,57,-73.99547415222305,40.72409306706857
random,64,0.05,37113.0,2.0,58,-73.95534591836734,40.74115459183673
random,64,0.05,37113.0,2.0,59,-73.96776,40.798344923076925
random,64,0.05,37113.0,2.0,60,-73.86709333333333,40.69399666666666
random,64,0.05,37113.0,2.0,61,-73.98635789889416,40.75724826224329
random,64,0.05,37113.0,2.0,62,-73.91934024390244,40.7413243902439
random,64,0.05,37113.0,2.0,63,-73.93483184713376,40.80223375796179
random,64,0.05,37113.0,3.0,0,-73.99285292682927,40.74891609756098
random,64,0.05,37113.0,3.0,1,-73.86425075376884,40.76916331658291
random,64,0.05,37113.0,3.0,2,-73.98832209821428,40.69866986607143
random,64,0.05,37113.0,3.0,3,-73.96799069767442,40.7567
random,64,0.05,37113.0,3.0,4,-73.9181407079646,40.68564513274336
random,64,0.05,37113.0,3.0,5,-73.95176374442794,40.78183833580981
random,64,0.05,37113.0,3.0,6,-73.99535273287144,40.72396474210932
random,64,0.05,37113.0,3.0,7,-73.96133008849557,40.714295427728615
random,64,0.05,37113.0,3.0,8,-73.97091466666667,40.79341706666667
random,64,0.05,37113.0,3.0,9,-73.9840556231003,40.66596990881459
random,64,0.05,37113.0,3.0,10,-73.97261522727273,40.76257212121212
random,64,0.05,37113.0,3.0,11,-74.00207882037533,40.72040116175156
random,64,0.05,37113.0,3.0,12,-74.00503933463797,40.73942635355512
random,64,0.05,37113.0,3.0,13,-73.93518888888889,40.8344975308642
random,64,0.05,37113.0,3.0,14,-73.9907078590786,40.73171345980126
random,64,0.05,37113.0,3.0,15,-73.93645668789809,40.75280127388535
random,64,0.05,37113.0,3.0,16,-73.98531602465332,40.74357727272727
random,64,0.05,37113.0,3.0,17,-73.95799166666667,40.675352536231884
random,64,0.05,37113.0,3.0,18,-73.93940648648649,40.800983243243245
random,64,0.05,37113.0,3.0,19,-73.98924248788369,40.769649111470116
random,64,0.05,37113.0,3.0,20,-73.9829643089431,40.75346756097561
random,64,0.05,37113.0,3.0,21,-73.97784239401496,40.68113790523691
random,64,0.05,37113.0,3.0,22,-73.87077142857143,40.6904119047619
random,64,0.05,37113.0,3.0,23,-74.0395575471698,40.7216641509434
random,64,0.05,37113.0,3.0,24,-73.86388,40.728315
random,64,0.05,37113.0,3.0,25,-73.9618856918239,40.76448396226415
random,64,0.05,37113.0,3.0,26,-73.9452133611691,40.71308183716075
random,64,0.05,37113.0,3.0,27,-74.0095764353042,40.70734001713796
random,64,0.05,37113.0,3.0,28,-74.00857792207792,40.67182337662338
random,64,0.05,37113.0,3.0,29,-73.99322244008715,40.739343790849674
random,64,0.05,37113.0,3.0,30,-74.00478803945747,40.747986189889026
random,64,0.05,37113.0,3.0,31,-73.98821646191647,40.718763513513515
random,64,0.05,37113.0,3.0,32,-73.99403062645011,40.68662668213457
random,64,0.05,37113.0,3.0,33,-73.97617275784754,40.74701356502242
random,64,0.05,37113.0,3.0,34,-73.95420631578948,40.74332578947369
random,64,0.05,37113.0,3.0,35,-73.888403125,40.77110546875
random,64,0.05,37113.0,3.0,36,-73.98867370892019,40.7577185915493
random,64,0.05,37113.0,3.0,37,-73.97518520586183,40.75577145847872
random,64,0.05,37113.0,3.0,38,-74.03206448598131,40.74582242990654
random,64,0.05,37113.0,3.0,39,-73.89334705882352,40.742315294117645
random,64,0.05,37113.0,3.0,40,-73.98203866481224,40.7258933240612
random,64,0.05,37113.0,3.0,41,-73.946854,40.6885944
random,64,0.05,37113.0,3.0,42,-74.01094238095239,40.717596761904765
random,64,0.05,37113.0,3.0,43,-74.00394291364535,40.72976051417271
random,64,0.05,37113.0,3.0,44,-73.91807647058823,40.76708860294118
random,64,0.05,37113.0,3.0,45,-73.9618848,40.7737956
random,64,0.05,37113.0,3.0,46,-73.98141424050633,40.77627310126582
random,64,0.05,37113.0,3.0,47,-73.94603224043716,40.81835464480874
random,64,0.05,37113.0,3.0,48,-73.95378516377649,40.724382658959534
random,64,0.05,37113.0,3.0,49,-73.87696785714286,40.83036071428572
random,64,0.05,37113.0,3.0,50,-73.96694803625378,40.69052054380665
random,64,0.05,37113.0,3.0,51,-73.97992844827586,40.735101896551726
random,64,0.05,37113.0,3.0,52,-73.90763076923076,40.7033141025641
random,64,0.05,37113.0,3.0,53,-73.92651904761905,40.6656253968254
random,64,0.05,37113.0,3.0,54,-73.9807702549575,40.76356650141643
random,64,0.05,37113.0,3.0,55,-73.92369191919192,40.74172323232323
random,64,0.05,37113.0,3.0,56,-73.95968823529412,40.805949019607844
random,64,0.05,37113.0,3.0,57,-73.87248471177945,40.773803258145364
random,64,0.05,37113.0,3.0,58,-74.02009375,40.778228125
random,64,0.05,37113.0,3.0,59,-73.97686757246377,40.78478242753623
random,64,0.05,37113.0,3.0,60,-73.99733179190751,40.75964132947977
random,64,0.05,37113.0,3.0,61,-73.95371386138613,40.65922871287129
random,64,0.05,37113.0,3.0,62,-73.95252530120482,40.770908132530124
random,64,0.05,37113.0,3.0,63,-73.92856926070039,40.701943579766535
random,64,0.05,37113.0,4.0,0,-73.98304192857142,40.752732928571426
random,64,0.05,37113.0,4.0,1,-74.00589664750957,40.7270877394636
random,64,0.05,37113.0,4.0,2,-73.8626870967742,40.72636774193548
random,64,0.05,37113.0,4.0,3,-73.96204432809773,40.71391239092495
random,64,0.05,37113.0,4.0,4,-73.97310031104199,40.789674650077764
random,64,0.05,37113.0,4.0,5,-73.875185546875,40.773274609375
random,64,0.05,37113.0,4.0,6,-73.9775828125,40.67746067708333
random,64,0.05,37113.0,4.0,7,-73.9861863476425,40.74206805066854
random,64,0.05,37113.0,4.0,8,-73.95279633967789,40.77084494875549
random,64,0.05,37113.0,4.0,9,-73.94027156862745,40.8408794117647
random,64,0.05,37113.0,4.0,10,-73.98987327327328,40.7007954954955
random,64,0.05,37113.0,4.0,11,-74.00465036710719,40.74886828193833
random,64,0.05,37113.0,4.0,12,-73.9278244680851,40.702048581560284
random,64,0.05,37113.0,4.0,13,-73.92620592105263,40.76233552631579
random,64,0.05,37113.0,4.0,14,-73.94003208333334,40.80238
random,64,0.05,37113.0,4.0,15,-73.99732452830189,40.684338050314466
random,64,0.05,37113.0,4.0,16,-73.98063470225873,40.72845657084189
random,64,0.05,37113.0,4.0,17,-73.98020349483717,40.76365965051628
random,64,0.05,37113.0,4.0,18,-73.95666420233464,40.67513229571984
random,64,0.05,37113.0,4.0,19,-73.96234293948127,40.76272593659942
random,64,0.05,37113.0,4.0,20,-74.01138315163529,40.71639623389495
random,64,0.05,37113.0,4.0,21,-73.98743619909503,40.770165460030164
random,64,0.05,37113.0,4.0,22,-73.90964960629921,40.69510236220472
random,64,0.05,37113.0,4.0,23,-73.98765540229886,40.71947643678161
random,64,0.05,37113.0,4.0,24,-74.00585372378886,40.739943600867676
random,64,0.05,37113.0,4.0,25,-73.87305365853659,40.83295365853659
random,64,0.05,37113.0,4.0,26,-73.95533348623853,40.74096146788991
random,64,0.05,37113.0,4.0,27,-73.99444489633174,40.74158987240829
random,64,0.05,37113.0,4.0,28,-73.96203636363636,40.8044026936027
random,64,0.05,37113.0,4.0,29,-74.03854130434783,40.72630724637681
random,64,0.05,37113.0,4.0,30,-73.98674753521126,40.66550809859155
random,64,0.05,37113.0,4.0,31,-73.98813718820861,40.758877777777776
random,64,0.05,37113.0,4.0,32,-73.98574394904459,40.69009522292993
random,64,0.05,37113.0,4.0,33,-73.94844082840237,40.7106050295858
random,64,0.05,37113.0,4.0,34,-73.99528598342125,40.724372795779956
random,64,0.05,37113.0,4.0,35,-73.97647586206897,40.75702879776328
random,64,0.05,37113.0,4.0,36,-74.00953473053892,40.7073249786142
random,64,0.05,37113.0,4.0,37,-73.99761014925373,40.76003805970149
random,64,0.05,37113.0,4.0,38,-73.91632738095238,40.74233928571429
random,64,0.05,37113.0,4.0,39,-74.00109309683604,40.733085714285714
random,64,0.05,37113.0,4.0,40,-73.9678424,40.689538666666664
